,date,temp,dir,vel,hr,skt,temp_byers,dir_byers,vel_byers,hr_byers,skt_byers
114381,2014-12-28 03:00:00,-0.87,273.0,6.0,92.3,-0.25,0,0,0,0,0
114384,2014-12-28 06:00:00,-0.47,269.0,7.0,95.2,-0.09,0,0,0,0,0
114387,2014-12-28 09:00:00,0.02,282.0,9.2,94.9,0.09,0,0,0,0,0
114390,2014-12-28 12:00:00,0.41,275.0,9.5,94.6,0.22,0,0,0,0,0
114393,2014-12-28 15:00:00,0.4,264.0,6.6,92.6,0.23,0,0,0,0,0
114396,2014-12-28 18:00:00,0.5,246.0,7.4,85.4,0.16,0,0,0,0,0
114399,2014-12-28 21:00:00,-0.57,240.0,8.5,88.9,0.0,0,0,0,0,0
114402,2014-12-29 00:00:00,-0.87,235.0,7.6,86.1,-0.03,0,0,0,0,0
114405,2014-12-29 03:00:00,-0.71,228.0,6.3,87.4,-0.04,0,0,0,0,0
114408,2014-12-29 06:00:00,-0.8,237.0,4.8,85.7,-0.03,0,0,0,0,0
114411,2014-12-29 09:00:00,0.01,215.0,4.9,88.9,0.09,0,0,0,0,0
114414,2014-12-29 12:00:00,0.6,235.0,4.4,82.5,0.31,0,0,0,0,0
114417,2014-12-29 15:00:00,0.7,229.0,4.8,85.3,0.37,0,0,0,0,0
114420,2014-12-29 18:00:00,0.01,250.0,4.3,82.5,0.29,0,0,0,0,0
114423,2014-12-29 21:00:00,-1.37,222.0,3.1,89.5,0.03,0,0,0,0,0
114426,2014-12-30 00:00:00,-1.73,236.0,3.0,84.8,-0.05,0,0,0,0,0
114429,2014-12-30 03:00:00,-1.73,244.0,1.7,88.7,-0.11,0,0,0,0,0
114432,2014-12-30 06:00:00,-0.41,224.0,1.4,90.2,-0.02,0,0,0,0,0
114435,2014-12-30 09:00:00,0.31,239.0,1.4,80.3,0.24,0,0,0,0,0
114438,2014-12-30 12:00:00,0.34,270.0,3.1,82.1,0.31,0,0,0,0,0
114441,2014-12-30 15:00:00,0.7,246.0,2.7,79.2,0.4,0,0,0,0,0
114444,2014-12-30 18:00:00,0.31,241.0,2.7,87.2,0.2,0,0,0,0,0
114447,2014-12-30 21:00:00,-0.05,251.0,2.3,90.7,0.04,0,0,0,0,0
114450,2014-12-31 00:00:00,-0.15,249.0,2.5,81.2,-0.03,0,0,0,0,0
114453,2014-12-31 03:00:00,-0.34,266.0,2.7,73.1,-0.07,0,0,0,0,0
114456,2014-12-31 06:00:00,-0.47,241.0,3.9,75.4,-0.01,0,0,0,0,0
114459,2014-12-31 09:00:00,-0.28,231.0,3.0,81.0,0.14,0,0,0,0,0
114462,2014-12-31 12:00:00,0.11,247.0,2.8,76.0,0.39,0,0,0,0,0
114465,2014-12-31 15:00:00,-0.03,242.0,4.6,82.0,0.36,0,0,0,0,0
114468,2014-12-31 18:00:00,-0.64,254.0,5.0,86.3,0.11,0,0,0,0,0
114471,2014-12-31 21:00:00,-0.57,243.0,4.0,79.9,0.0,0,0,0,0,0
114474,2015-01-01 00:00:00,-1.1,231.0,4.6,85.5,-0.05,0,0,0,0,0
114477,2015-01-01 03:00:00,-0.84,252.0,3.8,89.7,-0.11,0,0,0,0,0
114480,2015-01-01 06:00:00,-0.74,243.0,4.6,83.8,0.0,0,0,0,0,0
114483,2015-01-01 09:00:00,0.05,244.0,5.0,82.2,0.41,0,0,0,0,0
114486,2015-01-01 12:00:00,-0.26,230.0,4.1,85.6,0.56,0,0,0,0,0
114489,2015-01-01 15:00:00,-0.06,229.0,1.8,86.1,0.91,0,0,0,0,0
114492,2015-01-01 18:00:00,-0.72,243.0,2.2,85.8,0.44,0,0,0,0,0
114495,2015-01-01 21:00:00,-1.27,254.0,2.1,89.9,0.06,0,0,0,0,0
114498,2015-01-02 00:00:00,-1.83,229.0,2.8,85.4,-0.11,0,0,0,0,0
114501,2015-01-02 03:00:00,-1.89,219.0,2.3,80.2,-0.13,0,0,0,0,0
114504,2015-01-02 06:00:00,-1.46,219.0,2.7,82.1,-0.01,0,0,0,0,0
114507,2015-01-02 09:00:00,-1.69,230.0,3.3,83.3,0.37,0,0,0,0,0
114510,2015-01-02 12:00:00,-1.04,245.0,5.0,86.6,0.59,0,0,0,0,0
114513,2015-01-02 15:00:00,-0.69,244.0,6.5,89.4,0.4,0,0,0,0,0
114516,2015-01-02 18:00:00,-0.02,234.0,7.4,92.1,0.2,0,0,0,0,0
114519,2015-01-02 21:00:00,0.12,241.0,6.4,95.0,0.1,0,0,0,0,0
114522,2015-01-03 00:00:00,-0.54,229.0,9.1,93.0,0.0,0,0,0,0,0
114525,2015-01-03 03:00:00,-1.03,232.0,7.0,93.0,-0.04,0,0,0,0,0
114528,2015-01-03 06:00:00,-0.87,231.0,8.9,90.4,-0.01,0,0,0,0,0
114531,2015-01-03 09:00:00,-0.61,236.0,5.2,89.8,0.38,0,0,0,0,0
114534,2015-01-03 12:00:00,-0.68,244.0,4.8,90.0,0.53,0,0,0,0,0
114537,2015-01-03 15:00:00,-0.32,234.0,4.8,87.1,0.58,0,0,0,0,0
114540,2015-01-03 18:00:00,-0.48,260.0,4.3,88.9,0.41,0,0,0,0,0
114543,2015-01-03 21:00:00,-1.1,282.0,6.2,88.6,-0.22,0,0,0,0,0
114546,2015-01-04 00:00:00,-1.5,265.0,6.7,89.7,-0.34,0,0,0,0,0
114549,2015-01-04 03:00:00,-1.43,270.0,8.1,89.6,-0.37,0,0,0,0,0
114552,2015-01-04 06:00:00,-0.84,290.0,3.1,91.2,-0.29,0,0,0,0,0
114555,2015-01-04 09:00:00,-0.15,305.0,2.9,94.9,0.89,0,0,0,0,0
114558,2015-01-04 12:00:00,1.19,25.0,3.4,88.7,0.49,0,0,0,0,0
114561,2015-01-04 15:00:00,0.63,335.0,3.1,93.9,1.32,0,0,0,0,0
114564,2015-01-04 18:00:00,0.14,276.0,3.9,95.9,0.63,0,0,0,0,0
114567,2015-01-04 21:00:00,0.02,301.0,2.9,96.7,0.21,0,0,0,0,0
114570,2015-01-05 00:00:00,-0.18,318.0,3.1,97.2,0.04,0,0,0,0,0
114573,2015-01-05 03:00:00,-0.34,28.0,2.8,97.3,0.15,0,0,0,0,0
114576,2015-01-05 06:00:00,-0.08,31.0,3.3,97.6,0.23,0,0,0,0,0
114579,2015-01-05 09:00:00,1.79,30.0,3.3,97.2,0.94,0,0,0,0,0
114582,2015-01-05 12:00:00,1.09,35.0,6.3,91.7,0.84,0,0,0,0,0
114585,2015-01-05 15:00:00,0.15,48.0,8.9,91.1,0.52,0,0,0,0,0
114588,2015-01-05 18:00:00,-0.47,56.0,7.5,94.0,0.12,0,0,0,0,0
114591,2015-01-05 21:00:00,-0.64,58.0,5.6,91.2,-0.01,0,0,0,0,0
114594,2015-01-06 00:00:00,-0.94,57.0,11.3,89.3,0.0,0,0,0,0,0
114597,2015-01-06 03:00:00,-0.71,80.0,8.2,83.7,-0.1,0,0,0,0,0
114600,2015-01-06 06:00:00,-1.43,75.0,8.3,90.7,-0.08,0,0,0,0,0
114603,2015-01-06 09:00:00,-2.35,62.0,11.5,95.1,-0.03,0,0,0,0,0
114606,2015-01-06 12:00:00,-1.73,65.0,9.8,88.7,0.19,0,0,0,0,0
114609,2015-01-06 15:00:00,-1.17,55.0,10.2,85.0,0.14,0,0,0,0,0
114612,2015-01-06 18:00:00,-1.59,61.0,10.5,88.4,-0.15,0,0,0,0,0
114615,2015-01-06 21:00:00,-1.56,56.0,11.6,88.6,-0.74,0,0,0,0,0
114618,2015-01-07 00:00:00,-1.76,55.0,11.0,87.8,-1.19,0,0,0,0,0
114621,2015-01-07 03:00:00,-2.06,58.0,9.4,88.0,-1.82,0,0,0,0,0
114624,2015-01-07 06:00:00,-1.5,55.0,8.7,88.2,-1.32,0,0,0,0,0
114627,2015-01-07 09:00:00,-1.2,55.0,8.1,85.9,-0.76,0,0,0,0,0
114630,2015-01-07 12:00:00,-0.91,56.0,9.3,80.8,0.6,0,0,0,0,0
114633,2015-01-07 15:00:00,-0.91,64.0,8.8,83.1,0.94,0,0,0,0,0
114636,2015-01-07 18:00:00,-1.27,70.0,7.9,85.7,-0.2,0,0,0,0,0
114639,2015-01-07 21:00:00,-1.63,58.0,7.2,86.4,-1.14,0,0,0,0,0
114642,2015-01-08 00:00:00,-1.4,59.0,3.3,81.0,-1.49,0,0,0,0,0
114645,2015-01-08 03:00:00,-1.79,53.0,3.4,84.4,-1.75,0,0,0,0,0
114648,2015-01-08 06:00:00,-0.94,8.0,1.5,81.2,-0.73,0,0,0,0,0
114651,2015-01-08 09:00:00,-0.38,54.0,1.5,78.4,0.84,0,0,0,0,0
114654,2015-01-08 12:00:00,-0.19,319.0,1.6,74.2,1.53,0,0,0,0,0
114657,2015-01-08 15:00:00,-0.42,280.0,1.5,78.1,1.16,0,0,0,0,0
114660,2015-01-08 18:00:00,-0.12,268.0,3.6,80.9,0.69,0,0,0,0,0
114663,2015-01-08 21:00:00,-1.31,253.0,3.4,84.2,-0.03,0,0,0,0,0
114666,2015-01-09 00:00:00,-1.1,263.0,4.7,84.9,-0.24,0,0,0,0,0
114669,2015-01-09 03:00:00,-1.17,293.0,4.0,83.1,-0.33,0,0,0,0,0
114672,2015-01-09 06:00:00,-0.8,300.0,4.1,94.5,-0.1,0,0,0,0,0
114675,2015-01-09 09:00:00,-0.24,283.0,7.1,93.4,0.28,0,0,0,0,0
114678,2015-01-09 12:00:00,0.5,289.0,5.0,84.4,1.27,0,0,0,0,0
114681,2015-01-09 15:00:00,0.34,280.0,5.2,81.5,1.13,0,0,0,0,0
114684,2015-01-09 18:00:00,-0.12,282.0,4.2,88.0,0.59,0,0,0,0,0
114687,2015-01-09 21:00:00,-0.57,310.0,3.2,91.3,0.12,0,0,0,0,0
114690,2015-01-10 00:00:00,-0.44,356.0,2.8,94.2,-0.05,0,0,0,0,0
114693,2015-01-10 03:00:00,-0.28,342.0,1.9,95.8,0.05,0,0,0,0,0
114696,2015-01-10 06:00:00,-0.18,21.0,2.2,96.1,0.21,0,0,0,0,0
114699,2015-01-10 09:00:00,0.48,2.0,3.0,95.9,0.86,0,0,0,0,0
114702,2015-01-10 12:00:00,1.52,11.0,3.3,89.7,1.49,0,0,0,0,0
114705,2015-01-10 15:00:00,2.81,19.0,3.5,80.3,2.57,0,0,0,0,0
114708,2015-01-10 18:00:00,1.75,41.0,1.6,85.9,1.84,0,0,0,0,0
114711,2015-01-10 21:00:00,0.21,20.0,2.9,93.0,0.36,0,0,0,0,0
114714,2015-01-11 00:00:00,0.18,37.0,4.2,91.4,0.22,0,0,0,0,0
114717,2015-01-11 03:00:00,-0.08,73.0,2.8,94.0,0.11,0,0,0,0,0
114720,2015-01-11 06:00:00,-0.15,45.0,3.5,94.2,0.25,0,0,0,0,0
114723,2015-01-11 09:00:00,-0.18,65.0,4.3,92.4,0.71,0,0,0,0,0
114726,2015-01-11 12:00:00,0.3,63.0,4.1,86.4,1.38,0,0,0,0,0
114729,2015-01-11 15:00:00,0.11,52.0,4.5,86.5,1.29,0,0,0,0,0
114732,2015-01-11 18:00:00,-0.18,58.0,3.8,86.6,0.57,0,0,0,0,0
114735,2015-01-11 21:00:00,-0.74,57.0,2.9,91.7,-0.12,0,0,0,0,0
114738,2015-01-12 00:00:00,-1.43,122.0,1.0,95.1,-0.87,0,0,0,0,0
114741,2015-01-12 03:00:00,-1.36,89.0,1.9,93.9,-0.71,0,0,0,0,0
114744,2015-01-12 06:00:00,-1.07,135.0,1.1,91.3,-0.24,0,0,0,0,0
114747,2015-01-12 09:00:00,-0.31,348.0,2.3,85.3,0.35,0,0,0,0,0
114750,2015-01-12 12:00:00,0.7,9.0,2.2,75.9,0.89,0,0,0,0,0
114753,2015-01-12 15:00:00,0.01,322.0,2.6,74.3,3.23,0,0,0,0,0
114756,2015-01-12 18:00:00,-0.55,319.0,2.6,79.2,1.18,0,0,0,0,0
114759,2015-01-12 21:00:00,-1.23,335.0,2.9,82.1,-0.93,0,0,0,0,0
114762,2015-01-13 00:00:00,-2.32,342.0,3.7,91.9,-1.78,0,0,0,0,0
114765,2015-01-13 03:00:00,-2.02,7.0,5.0,95.0,-1.33,0,0,0,0,0
114768,2015-01-13 06:00:00,-0.94,315.0,3.5,96.3,-0.16,0,0,0,0,0
114771,2015-01-13 09:00:00,-0.21,329.0,3.3,96.5,0.01,0,0,0,0,0
114774,2015-01-13 12:00:00,0.07,253.0,3.0,96.1,0.78,0,0,0,0,0
114777,2015-01-13 15:00:00,-0.13,242.0,5.6,96.2,1.01,0,0,0,0,0
114780,2015-01-13 18:00:00,0.08,244.0,3.6,92.4,0.71,0,0,0,0,0
114783,2015-01-13 21:00:00,-0.18,241.0,4.4,94.1,0.22,0,0,0,0,0
114786,2015-01-14 00:00:00,-0.64,265.0,4.2,94.9,0.0,0,0,0,0,0
114789,2015-01-14 03:00:00,-0.34,275.0,4.8,97.0,0.11,0,0,0,0,0
114792,2015-01-14 06:00:00,-0.15,283.0,4.1,96.2,0.28,0,0,0,0,0
114795,2015-01-14 09:00:00,-0.02,307.0,4.7,96.2,0.99,0,0,0,0,0
114798,2015-01-14 12:00:00,0.76,325.0,3.8,92.4,2.5,0,0,0,0,0
114801,2015-01-14 15:00:00,0.63,351.0,4.9,92.0,1.64,0,0,0,0,0
114804,2015-01-14 18:00:00,0.7,23.0,5.5,93.5,0.86,0,0,0,0,0
114807,2015-01-14 21:00:00,-0.08,25.0,4.2,96.3,0.29,0,0,0,0,0
114810,2015-01-15 00:00:00,-0.31,34.0,6.0,97.0,0.08,0,0,0,0,0
114813,2015-01-15 03:00:00,-0.44,36.0,6.5,96.8,0.0,0,0,0,0,0
114816,2015-01-15 06:00:00,-0.61,56.0,4.9,97.1,-0.01,0,0,0,0,0
114819,2015-01-15 09:00:00,-0.74,106.0,5.5,96.8,0.02,0,0,0,0,0
114822,2015-01-15 12:00:00,-1.07,103.0,12.6,85.3,-0.01,0,0,0,0,0
114825,2015-01-15 15:00:00,-0.57,112.0,8.8,80.0,-0.31,0,0,0,0,0
114828,2015-01-15 18:00:00,-0.38,118.0,3.6,78.2,-0.15,0,0,0,0,0
114831,2015-01-15 21:00:00,-0.44,327.0,1.6,83.4,-0.68,0,0,0,0,0
114834,2015-01-16 00:00:00,-1.4,346.0,4.9,89.4,-0.95,0,0,0,0,0
114837,2015-01-16 03:00:00,-1.96,20.0,4.7,95.0,-1.42,0,0,0,0,0
114840,2015-01-16 06:00:00,-1.27,246.0,2.2,87.0,-0.76,0,0,0,0,0
114843,2015-01-16 09:00:00,-0.94,232.0,5.4,80.4,-0.6,0,0,0,0,0
114846,2015-01-16 12:00:00,-0.41,243.0,4.7,87.0,-0.46,0,0,0,0,0
114849,2015-01-16 15:00:00,1.0,254.0,2.7,78.9,0.16,0,0,0,0,0
114852,2015-01-16 18:00:00,-1.53,41.0,8.9,86.3,-0.03,0,0,0,0,0
114855,2015-01-16 21:00:00,-2.48,41.0,2.9,83.3,-1.11,0,0,0,0,0
114858,2015-01-17 00:00:00,-2.41,259.0,3.8,86.3,-2.26,0,0,0,0,0
114861,2015-01-17 03:00:00,-1.69,219.0,5.6,84.2,-1.46,0,0,0,0,0
114864,2015-01-17 06:00:00,-0.9,213.0,4.5,66.4,-1.64,0,0,0,0,0
114867,2015-01-17 09:00:00,0.01,215.0,6.0,69.4,-0.43,0,0,0,0,0
114870,2015-01-17 12:00:00,0.96,210.0,7.5,64.8,-0.01,0,0,0,0,0
114873,2015-01-17 15:00:00,0.54,213.0,8.2,63.9,0.39,0,0,0,0,0
114876,2015-01-17 18:00:00,0.37,229.0,6.4,74.4,0.32,0,0,0,0,0
114879,2015-01-17 21:00:00,-0.65,241.0,4.8,81.7,-0.26,0,0,0,0,0
114882,2015-01-18 00:00:00,-1.63,250.0,3.7,81.9,-1.51,0,0,0,0,0
114885,2015-01-18 03:00:00,-1.76,272.0,3.5,78.1,-1.77,0,0,0,0,0
114888,2015-01-18 06:00:00,-0.94,290.0,3.9,78.1,-1.53,0,0,0,0,0
114891,2015-01-18 09:00:00,-0.24,293.0,3.5,75.3,-0.08,0,0,0,0,0
114894,2015-01-18 12:00:00,0.57,218.0,2.0,69.8,2.84,0,0,0,0,0
114897,2015-01-18 15:00:00,-0.59,244.0,4.8,90.1,0.32,0,0,0,0,0
114900,2015-01-18 18:00:00,0.15,233.0,7.6,78.9,-0.55,0,0,0,0,0
114903,2015-01-18 21:00:00,-0.24,232.0,8.3,81.0,-0.54,0,0,0,0,0
114906,2015-01-19 00:00:00,-0.41,226.0,8.0,81.9,-0.68,0,0,0,0,0
114909,2015-01-19 03:00:00,-0.57,234.0,8.7,84.4,-0.69,0,0,0,0,0
114912,2015-01-19 06:00:00,-0.31,238.0,4.7,89.0,-0.57,0,0,0,0,0
114915,2015-01-19 09:00:00,0.41,271.0,8.5,89.6,0.14,0,0,0,0,0
114918,2015-01-19 12:00:00,0.74,307.0,5.1,95.8,0.91,0,0,0,0,0
114921,2015-01-19 15:00:00,1.46,292.0,8.7,95.5,1.64,0,0,0,0,0
114924,2015-01-19 18:00:00,0.71,308.0,6.3,96.3,1.23,0,0,0,0,0
114927,2015-01-19 21:00:00,0.42,247.0,8.2,96.8,0.43,0,0,0,0,0
114930,2015-01-20 00:00:00,0.32,244.0,10.7,93.5,0.43,0,0,0,0,0
114933,2015-01-20 03:00:00,0.09,239.0,13.3,85.1,0.07,0,0,0,0,0
114936,2015-01-20 06:00:00,0.12,236.0,13.7,82.9,-0.07,0,0,0,0,0
114939,2015-01-20 09:00:00,0.41,237.0,15.3,84.2,0.47,0,0,0,0,0
114942,2015-01-20 12:00:00,0.83,228.0,12.4,81.8,1.08,0,0,0,0,0
114945,2015-01-20 15:00:00,0.83,242.0,8.2,80.2,1.01,0,0,0,0,0
114948,2015-01-20 18:00:00,0.31,260.0,9.1,93.8,0.62,0,0,0,0,0
114951,2015-01-20 21:00:00,0.38,260.0,7.3,95.0,0.56,0,0,0,0,0
114954,2015-01-21 00:00:00,0.74,268.0,6.6,96.5,0.51,0,0,0,0,0
114957,2015-01-21 03:00:00,0.74,279.0,7.0,97.1,0.55,0,0,0,0,0
114960,2015-01-21 06:00:00,0.25,325.0,6.4,97.5,0.29,0,0,0,0,0
114963,2015-01-21 09:00:00,0.25,26.0,7.2,97.7,0.02,0,0,0,0,0
114966,2015-01-21 12:00:00,1.53,287.0,6.1,97.5,2.29,0,0,0,0,0
114969,2015-01-21 15:00:00,1.42,275.0,8.1,97.4,2.11,0,0,0,0,0
114972,2015-01-21 18:00:00,1.33,270.0,5.9,97.6,1.88,0,0,0,0,0
114975,2015-01-21 21:00:00,1.33,289.0,7.1,97.7,1.9,0,0,0,0,0
114978,2015-01-22 00:00:00,0.81,304.0,4.2,98.0,1.24,0,0,0,0,0
114981,2015-01-22 03:00:00,0.58,311.0,6.5,98.1,1.04,0,0,0,0,0
114984,2015-01-22 06:00:00,0.97,314.0,4.3,98.1,1.49,0,0,0,0,0
114987,2015-01-22 09:00:00,1.37,315.0,7.7,98.1,2.08,0,0,0,0,0
114990,2015-01-22 12:00:00,1.43,316.0,8.9,98.2,2.26,0,0,0,0,0
114993,2015-01-22 15:00:00,1.46,311.0,7.5,98.3,2.78,0,0,0,0,0
114996,2015-01-22 18:00:00,1.33,281.0,10.1,98.4,2.3,0,0,0,0,0
114999,2015-01-22 21:00:00,0.74,261.0,5.2,98.5,1.15,0,0,0,0,0
115002,2015-01-23 00:00:00,1.07,279.0,13.1,98.5,1.63,0,0,0,0,0
115005,2015-01-23 03:00:00,0.38,266.0,10.3,98.1,1.26,0,0,0,0,0
115008,2015-01-23 06:00:00,0.35,267.0,9.0,96.3,1.32,0,0,0,0,0
115011,2015-01-23 09:00:00,0.67,286.0,4.6,95.5,2.82,0,0,0,0,0
115014,2015-01-23 12:00:00,1.04,319.0,7.6,97.4,2.66,0,0,0,0,0
115017,2015-01-23 15:00:00,0.54,349.0,8.4,97.3,1.92,0,0,0,0,0
115020,2015-01-23 18:00:00,0.9,308.0,7.6,97.4,2.45,0,0,0,0,0
115023,2015-01-23 21:00:00,0.94,287.0,11.0,96.7,2.21,0,0,0,0,0
115026,2015-01-24 00:00:00,0.38,289.0,9.6,90.8,1.64,0,0,0,0,0
115029,2015-01-24 03:00:00,0.02,292.0,5.6,90.4,1.32,0,0,0,0,0
115032,2015-01-24 06:00:00,-0.38,264.0,2.1,95.1,1.03,0,0,0,0,0
115035,2015-01-24 09:00:00,-0.06,265.0,3.2,92.2,2.26,0,0,0,0,0
115038,2015-01-24 12:00:00,-0.03,238.0,4.1,85.6,2.53,0,0,0,0,0
115041,2015-01-24 15:00:00,0.11,214.0,6.4,79.8,2.63,0,0,0,0,0
115044,2015-01-24 18:00:00,-0.03,237.0,6.4,77.5,2.18,0,0,0,0,0
115047,2015-01-24 21:00:00,-0.91,229.0,4.8,82.5,0.01,0,0,0,0,0
115050,2015-01-25 00:00:00,-1.73,231.0,3.4,86.7,-1.18,0,0,0,0,0
115053,2015-01-25 03:00:00,-1.96,248.0,3.5,92.7,-1.49,0,0,0,0,0
115056,2015-01-25 06:00:00,-1.63,272.0,4.8,92.6,-0.47,0,0,0,0,0
115059,2015-01-25 09:00:00,-1.79,280.0,5.4,96.1,0.18,0,0,0,0,0
115062,2015-01-25 12:00:00,-0.58,276.0,5.7,97.1,2.91,0,0,0,0,0
115065,2015-01-25 15:00:00,-0.09,332.0,3.9,97.4,2.92,0,0,0,0,0
115068,2015-01-25 18:00:00,0.11,315.0,5.5,97.7,2.02,0,0,0,0,0
115071,2015-01-25 21:00:00,0.12,317.0,4.3,97.9,1.57,0,0,0,0,0
115074,2015-01-26 00:00:00,0.65,338.0,4.6,98.0,1.88,0,0,0,0,0
115077,2015-01-26 03:00:00,0.74,341.0,5.5,98.2,2.01,0,0,0,0,0
115080,2015-01-26 06:00:00,0.74,333.0,5.5,98.3,2.07,0,0,0,0,0
115083,2015-01-26 09:00:00,0.44,316.0,4.1,98.5,2.25,0,0,0,0,0
115086,2015-01-26 12:00:00,0.87,319.0,3.3,98.4,2.74,0,0,0,0,0
115089,2015-01-26 15:00:00,0.9,323.0,5.4,98.5,2.99,0,0,0,0,0
115092,2015-01-26 18:00:00,1.69,329.0,5.4,98.3,3.85,0,0,0,0,0
115095,2015-01-26 21:00:00,0.25,8.0,5.8,98.7,1.81,0,0,0,0,0
115098,2015-01-27 00:00:00,0.61,326.0,7.7,98.7,2.01,0,0,0,0,0
115101,2015-01-27 03:00:00,0.31,324.0,5.7,98.7,1.67,0,0,0,0,0
115104,2015-01-27 06:00:00,0.54,321.0,8.3,98.7,1.98,0,0,0,0,0
115107,2015-01-27 09:00:00,0.02,300.0,5.0,98.9,1.67,0,0,0,0,0
115110,2015-01-27 12:00:00,0.21,277.0,6.3,98.7,2.96,0,0,0,0,0
115113,2015-01-27 15:00:00,0.76,274.0,6.1,98.6,4.18,0,0,0,0,0
115116,2015-01-27 18:00:00,0.37,281.0,7.8,93.2,2.55,0,0,0,0,0
115119,2015-01-27 21:00:00,0.12,293.0,7.4,94.1,1.81,0,0,0,0,0
115122,2015-01-28 00:00:00,-0.02,288.0,6.9,96.9,1.6,0,0,0,0,0
115125,2015-01-28 03:00:00,-0.05,296.0,6.4,97.8,1.47,0,0,0,0,0
115128,2015-01-28 06:00:00,0.15,282.0,8.5,98.1,1.71,0,0,0,0,0
115131,2015-01-28 09:00:00,0.25,273.0,5.5,98.3,2.24,0,0,0,0,0
115134,2015-01-28 12:00:00,0.31,307.0,4.3,98.4,2.83,0,0,0,0,0
115137,2015-01-28 15:00:00,0.37,309.0,5.7,98.6,2.57,0,0,0,0,0
115140,2015-01-28 18:00:00,1.09,282.0,9.5,98.5,3.27,0,0,0,0,0
115143,2015-01-28 21:00:00,0.97,295.0,9.7,98.5,2.6,0,0,0,0,0
115146,2015-01-29 00:00:00,0.74,311.0,6.7,98.4,2.24,0,0,0,0,0
115149,2015-01-29 03:00:00,0.31,320.0,5.9,98.6,1.82,0,0,0,0,0
115152,2015-01-29 06:00:00,0.35,332.0,5.4,98.7,1.99,0,0,0,0,0
115155,2015-01-29 09:00:00,0.61,313.0,7.2,98.7,2.65,0,0,0,0,0
115158,2015-01-29 12:00:00,0.67,314.0,5.1,98.7,2.65,0,0,0,0,0
115161,2015-01-29 15:00:00,1.19,323.0,8.8,98.6,3.19,0,0,0,0,0
115164,2015-01-29 18:00:00,0.87,314.0,8.8,98.7,2.6,0,0,0,0,0
115167,2015-01-29 21:00:00,0.71,309.0,6.0,98.9,2.41,0,0,0,0,0
115170,2015-01-30 00:00:00,0.08,317.0,3.9,99.1,1.62,0,0,0,0,0
115173,2015-01-30 03:00:00,0.28,306.0,4.0,99.0,1.83,0,0,0,0,0
115176,2015-01-30 06:00:00,0.31,320.0,3.8,99.0,1.88,0,0,0,0,0
115179,2015-01-30 09:00:00,0.47,317.0,4.2,99.3,2.44,0,0,0,0,0
115182,2015-01-30 12:00:00,0.44,315.0,5.6,99.4,3.08,0,0,0,0,0
115185,2015-01-30 15:00:00,0.5,304.0,6.2,99.4,3.26,0,0,0,0,0
115188,2015-01-30 18:00:00,-0.22,278.0,6.5,99.6,2.08,0,0,0,0,0
115191,2015-01-30 21:00:00,-1.03,315.0,8.1,99.8,0.67,0,0,0,0,0
115194,2015-01-31 00:00:00,-0.21,9.0,5.8,99.7,1.52,0,0,0,0,0
115197,2015-01-31 03:00:00,0.97,348.0,8.2,99.5,2.73,0,0,0,0,0
115200,2015-01-31 06:00:00,0.61,313.0,9.4,99.8,2.39,0,0,0,0,0
115203,2015-01-31 09:00:00,0.8,321.0,5.8,99.9,2.83,0,0,0,0,0
115206,2015-01-31 12:00:00,1.82,331.0,8.9,99.5,4.04,0,0,0,0,0
115209,2015-01-31 15:00:00,0.86,319.0,8.1,99.9,3.01,0,0,0,0,0
115212,2015-01-31 18:00:00,0.21,266.0,5.4,100.0,2.43,0,0,0,0,0
115215,2015-01-31 21:00:00,-0.06,271.0,4.3,100.0,1.97,0,0,0,0,0
115218,2015-02-01 00:00:00,-0.54,306.0,4.9,99.4,1.23,0,0,0,0,0
115221,2015-02-01 03:00:00,-0.05,288.0,6.6,99.4,1.73,0,0,0,0,0
115224,2015-02-01 06:00:00,-0.51,284.0,6.4,99.4,1.46,0,0,0,0,0
115227,2015-02-01 09:00:00,-0.38,288.0,7.4,99.6,2.02,0,0,0,0,0
115230,2015-02-01 12:00:00,0.31,295.0,6.9,99.1,4.07,0,0,0,0,0
115233,2015-02-01 15:00:00,0.27,308.0,5.7,98.1,3.85,0,0,0,0,0
115236,2015-02-01 18:00:00,-0.29,326.0,6.1,98.5,2.44,0,0,0,0,0
115239,2015-02-01 21:00:00,-1.13,40.0,6.4,99.0,0.8,0,0,0,0,0
115242,2015-02-02 00:00:00,-1.13,61.0,8.4,98.7,0.38,0,0,0,0,0
115245,2015-02-02 03:00:00,-1.96,122.0,4.8,98.8,0.06,0,0,0,0,0
115248,2015-02-02 06:00:00,-1.69,173.0,7.5,99.1,0.26,0,0,0,0,0
115251,2015-02-02 09:00:00,-1.2,263.0,6.6,98.9,0.73,0,0,0,0,0
115254,2015-02-02 12:00:00,-0.94,279.0,5.9,98.3,1.93,0,0,0,0,0
115257,2015-02-02 15:00:00,-0.61,253.0,6.8,95.4,2.27,0,0,0,0,0
115260,2015-02-02 18:00:00,-0.35,249.0,7.8,86.0,2.57,0,0,0,0,0
115263,2015-02-02 21:00:00,-1.6,247.0,9.9,88.6,0.88,0,0,0,0,0
115266,2015-02-03 00:00:00,-1.59,247.0,8.8,85.3,0.72,0,0,0,0,0
115269,2015-02-03 03:00:00,-1.66,242.0,11.0,83.0,0.62,0,0,0,0,0
